"","user_name","user_location","user_description","user_created","user_followers","user_friends","user_favourites","user_verified","date","text","hashtags","source","is_retweet"
"1125","alex_roston @ 🇯🇵","DE","former fansubber | wannabe weeb | idol & seiyu otaku | card gamer | streamer | Twitch: https://t.co/SXAUX14Uuq | tweeting in 🇩🇪 🇬🇧 🇯🇵","2012-11-11 16:59:15",206,2090,37273,FALSE,2020-08-01,"Can we get into the Club of Dumb now, America?
Look, we did our homework!!
#COVID19 #COVIDIOTS #coronavirus https://t.co/9x8LKRxyW5","['COVID19', 'COVIDIOTS', 'coronavirus']","Twitter Web App",FALSE
"1126","Dr. ir Johannes Drooghaag (JD)","DE","Proud Dad ° CEO of Spearhead Management @Spearheadman https://t.co/Bl2EuWOwed ° Content creator at ","",NA,NA,NA,NA,NA,"","","",NA
"1127","Prof Chris Marsden","DE","Communications law academic researcher: all views are personal, RT not endorsement, Likes mean bookmark, etc. Location given to filter trolls","2009-05-25 22:05:45",3144,1637,73410,FALSE,2020-08-01,"#F1 considers season-long restrictive bubble after Pérez tests positive, flying home to visit his mum in a Mexico h… https://t.co/KIrg16JFb1","['F1']","Twitter for Android",FALSE
"1128","jobtensor.com","DE","HR #Recruitment Accelerator #Science, #Engineering & #IT https://t.co/rkaswlwTrM, https://t.co/3RSEEYIO6h, https://t.co/3YRL8PojBi","2013-01-28 21:04:16",200,737,249,FALSE,2020-08-01,"The pandemic may change what we eat - Futurity https://t.co/b9ZfXpCjTy
#COVID19 #pandemic #WhatWeEat https://t.co/s3YV6QwP4b","['COVID19', 'pandemic', 'WhatWeEat']","Buffer",FALSE
"1129","⚡Lichtbringer","DE","Para callar hace falta mucho talento.","2012-06-06 00:41:51",487,1042,39448,FALSE,2020-08-01,"Total confirmed #covid19 deaths per million*

🇬🇧 679
🇪🇸 608
🇵🇪 583
🇮🇹 581
🇸🇪 569
🇫🇷 464
🇺🇸 463
🇨🇱 495
🇧🇷 435
🇲🇽 362… https://t.co/tou7QXfkMx","['covid19']","Twitter for Android",FALSE
"1130","Isabel Winnwa","DE","Into (EU) politics, books, sports & all things science. Political scientist. @FU_Berlin & @scriptsberlin. Tweets & opinions are personal.","2020-03-30 13:47:15",169,551,3692,FALSE,2020-08-02,"The (American) med community is controversially discussing a possible “early release” of a ","","",NA
"1131","Bangkok Explorer","DE","Tips for Bangkok Explorers, Holiday Makers, everyone who is in Bangkok and wants to know what to do, where to go – or if you want to share your own experiences!","2019-12-15 20:47:54",100,120,2154,FALSE,2020-08-02,"One person injured in Bangkok’s Bang Khae district. Business rivalry over face masks with a gunfight between two gr… https://t.co/niqDGFCFYl","","Twitter Web App",FALSE
"1132","Dr. Christopher Thomas Ford","DE","Virologist / Immunologist / Chemist","2020-08-02 13:33:14",4,48,1,FALSE,2020-08-02,"In war #technology advances, we are at war with #COVID19 and to reach communities to deliver #vaccines requires a n… https://t.co/KGxP9pX9sB","['technology', 'COVID19', 'vaccines']","Twitter for iPhone",FALSE
"1133","DW Business","DE","Business news, background and analysis from Germany.","2009-04-16 08:47:05",26464,517,5682,TRUE,2020-08-02,"* @Emirates has a new strategy for increasing passenger demand: If one of its passengers is diagnosed with ","","",NA
"1134","dr. edna bonhomme","DE","Black feminist & writer | History of Science PhD from @Princeton | Fellow @MPIWG | bylines in @thenation @thebafflermag @AJEnglish | Host @decinaction podcast","2010-10-06 17:16:04",4753,1426,12789,FALSE,2020-08-02,"Yesterday, I was on a panel for 'Cities, Social Equity, and Pandemics in History' presented by the Epidemic Urbanis… https://t.co/1W8JONT0wJ","","Twitter Web App",FALSE
"1135","Ruptly","DE","International video news agency. https://t.co/Yp5ODY7dEk","2012-11-08 12:31:00",114575,547,1435,TRUE,2020-08-02,"One of #Venezuela's largest sports arenas, the Poliedro de Caracas stadium in #Caracas, has been transformed into a… https://t.co/TF8yoS73AA","['Venezuela', 'Caracas']","Twitter Media Studio",FALSE
"1136","FOOD freshly","DE","FOOD freshly works with #freshcutfruit processors to optimize product #quality, increase sales, and extend shelf-life of cut #fruits and #vegetables.","2015-03-28 00:53:21",470,864,363,FALSE,2020-08-02,"International ","","",NA
"1137","Katri Bertram","DE","Founder of Partners for Impact (PFI). Advocate for ","",NA,NA,NA,NA,NA,"","","",NA
"1138","Thomas Barkias","DE","Experienced #ECB #banking #supervisor focusing on #fintech implications on #BusinessModels & #supervision. CISA, CRISC. Opinions are my own #crypto #payments","2019-12-19 21:42:37",47,600,41,FALSE,2020-08-04,"Great pleasure to provide this interview to #lawyermagazinegr: https://t.co/7kyHbwAqA6
Read about our supervisory a… https://t.co/MfsNlQXFRm","['lawyermagazinegr']","Twitter Web App",FALSE
"1139","Editorial office D+C","DE","D+C Development and Cooperation is a webmagazine and bi-monthly print magazine on development and international cooperation.
Imprint: https://t.co/HPlaF6clGz","2010-01-20 11:02:33",10854,2139,270,FALSE,2020-08-04,"Pakistan’s mango sector is hurt by environmental changes and slow exports 
https://t.co/hE89DXJImp 

#Pakistan… https://t.co/gxrBxm4OgB","['Pakistan']","Hootsuite Inc.",FALSE
"1140","Paola Yanguas-Parra","DE","Research Associate and PhD Candidate - @CoalExit 
Economist and public policy geek. 
Views are my own.","2012-12-06 15:20:57",365,474,1569,FALSE,2020-08-04,"Very excited to (finally) see this being published!

The #COVID19 pandemic brings a whole new opportunity for gover… https://t.co/3pBhEx0exc","['COVID19']","Twitter Web App",FALSE
"1141","Dr. ir Johannes Drooghaag (JD)","DE","Proud Dad ° CEO of Spearhead Management @Spearheadman https://t.co/Bl2EuWOwed ° Content creator at ","",NA,NA,NA,NA,NA,"","","",NA
"1142","Eurofins Genomics","DE","Eurofins Genomics is an international provider of genomic services. Experience with us the power of DNA!

Imprint: https://t.co/SKCg88qfgF","2010-05-12 12:42:36",550,190,670,FALSE,2020-08-04,"Meet our colleague Franz, bike courier in Vienna, Austria. In this interview he talks about collecting #DNA samples… https://t.co/l5yEaZr7qA","['DNA']","Twitter Web App",FALSE
"1143","Virus Bioinformatics","DE","Bringing together the excellence of virology and bioinformatics in Europe. 
Annual Meeting: #IVBM2020
CoV Tools: https://t.co/d6lxqsRXNF","2017-03-14 11:38:25",1668,191,369,FALSE,2020-08-04,"Aerosol transmission seems to be an inefficient route of #SARSCoV2 #transmission, in particular from non or mildly… https://t.co/081FU7kTdL","['SARSCoV2', 'transmission']","Twitter Web App",FALSE
"1144","DUZ International","DE","Tweets of the publication ""Internationalisation of Higher Education - Policy and Practice"" and related contents","2017-05-02 11:09:51",601,441,926,FALSE,2020-08-04,"Save the date! Global virtual conference on ""Reimagining and Transforming The #University: Confluence of Ideas duri… https://t.co/bhDNWMDh8N","['University']","TweetDeck",FALSE
"1145","MetraLabs - Neue Technologien und Systeme","DE","We develop flexible and safe mobile service robots for business clients. We are specialists with long-term experience.

Find us on LinkedIn, XING, Facebook.","2011-03-19 13:52:21",36,0,0,FALSE,2020-08-04,"Disinfect with one-touch! Starting the disinfection routine of STERYBOT is easy to handle for everyone. 
Get advice… https://t.co/W6tW9obSrx","","Publer ",FALSE
"1146","Volker Schulz","DE","no investment advice. The #vssporte portfolio is the ""mostly virtual"" successor to the real #zzporte portfolio.

Also see @portefeuilleart!","2011-12-04 02:43:03",3732,2151,5,FALSE,2020-08-04,"$TLSA $TILS ","","",NA
"1147","Wenzel Michalski","DE","Germany Director, Human Rights Watch","2011-06-17 14:17:05",14634,1956,9948,TRUE,2020-08-04,"Greek authorities should release all children from immigration detention as soon as possible – all the more urgent… https://t.co/8iL4FiXVSh","","Twitter for iPhone",FALSE
"1148","Analyze Genomes","DE","https://t.co/755Iw7Hf2J provides a steadily growing toolbox of data processing and analysis services enabling precision medicine.","2017-03-20 13:13:19",131,9,55,FALSE,2020-08-04,"#nCoVstats @HPI_DE daily #COVID19 update: Worldwide infections reached 18.2M, about 200k new in the past 24hrs. Cha… https://t.co/tFBrBoLvcs","['nCoVstats', 'COVID19']","Twitter for iPhone",FALSE
"1149","MJPD","DE","Working in politics. Interested in artificial intelligence, predictive analytics, blockchain and a believer of cooperative multilateralism. Like hiking.","2016-12-10 17:47:38",56,240,1106,FALSE,2020-08-04,"Beside ","","",NA
"1150","Convention on Migratory Species (CMS)","DE","Official account of the Convention on the Conservation of #MigratorySpecies of Wild Animals (CMS, also known as the ""Bonn Convention"")","2013-03-15 08:52:31",21562,6779,3714,TRUE,2020-08-04,"Increased human settlements and fencing constrain herding and migratory movements of both domesticated and… https://t.co/keUJxT8NT3","","Hootsuite Inc.",FALSE
"1151","Tommy Ocean","DE","","",NA,NA,NA,NA,NA,"","","",NA
"1152","william","DE","🤑","2016-06-12 15:19:04",2213,4992,16913,FALSE,2020-08-04,"@TheDemocrats fly in the ointment?  @DNC will destroying American values @POTUS plus corona virus task team did won… https://t.co/FILI754EuJ","","Twitter for Android",FALSE
"1153","Helga Zepp-LaRouche","DE","Founder and President of The Schiller Institute. This account is run by The Schiller Institute board members. Tweets from Helga are signed -HZL.","2016-09-03 08:19:00",2539,259,8,FALSE,2020-08-04,"China dumps the Green New Deal as its recovery moves full steam ahead--Trump and Africa should pay attention. It wo… https://t.co/VipSsal8yJ","","Twitter Web App",FALSE
"1154","FelsenpfadCapital","DE","Interested in cheap, ugly, obscure and otherwise ignored equities. Long quality, short crap. No advice. DYODD.","2020-03-21 10:26:16",241,817,2201,FALSE,2020-08-04,"""The message to people and governments is clear: Do it all.""

-&gt; Vaccines, remdesivir, dexamethasone and lenzilumab… https://t.co/UTyJFxR9pK","","Twitter Web App",FALSE
"1155","No Financial Advice. RT's are not an endorsement. Follow back real people.,2010-03-31 23:02:58,44001,46989,311845,False,2020-08-04 05:16:07,@mektronik In #Saxony in #Germany they did extensive testing of school-kids (some did not want to open schools): Ze… https://t.co/CxkXxL9IaQ,['Saxony'","DE","","",NA,NA,NA,NA,NA,"","","",NA
"1156","MJPD","DE","Working in politics. Interested in artificial intelligence, disinformation and a believer of cooperative multilateralism. Like hiking.","2016-12-10 17:47:38",58,242,1177,FALSE,2020-08-06,"$V.DM offers frontline #COVID19 #testing products. Great things to come 🚀📈

https://t.co/Goh6tKmWSo","['COVID19', 'testing']","Twitter for iPhone",FALSE
"1157","jZoom","DE","","2016-04-03 11:18:24",20,56,182,FALSE,2020-08-06,"Every day another ","","",NA
"1158","Aleksej Tikhonov","DE","","",NA,NA,NA,NA,NA,"","","",NA
"1159","Maqbool Malik","DE","Multimedia journalist (Senior Editor, DW-Urdu) with Deutsche Welle, Germany's international broadcaster, in Bonn. Views my own, RTs not endorsement.","2009-03-19 22:25:28",256,181,5,FALSE,2020-08-06,"#Pakistan to lift #Coronavirus restrictions from Aug. 10 as new cases drop
https://t.co/NZ7nuJZnFS
#CoronaVirusPandemic #COVID19","['Pakistan', 'Coronavirus', 'CoronaVirusPandemic', 'COVID19']","TweetDeck",FALSE
"1160","Finn Partners","DE","800 People. 3 Continents. 18 Offices. We're a global ","",NA,NA,NA,NA,NA,"","","",NA
"1161","Mentors: Marina Ser… https://t.co/Iagh5KBVkE,['COVID19'],Twitter for iPhone,False
Rahul Reddy,Berlin","DE","","",NA,NA,NA,NA,NA,"","","",NA
"1162","you can make a… https://t.co/2TC3waiUIo,['COVID19'],Twitter Web App,False
catnogood,,Les extrêmes se touchent.,2013-09-30 02:05:17,155,445,16291,False,2020-08-06 15:48:18,Do you think his parents will deny him a #COVID19 #vaccine? https://t.co/JkBvrBENb9,['COVID19'","DE"," loss of decency"," unprecedented division!,2010-01-21 22:08:04,910,2278,47500,False,2020-08-06 15:48:18,@DogGunn @JustinWinsmore @theage I did a cursory comparison of some of the paragraphs in this misleading doc; some… https://t.co/2UAWZmgEgZ,,Twitter for iPhone,False
RadioNuclear Podcast,St Thomas' Hospital London,A brand new podcast coming out of the @ImagingCDT at King's and Imperial College London. Tune in to hear all about biomedical engineering and imaging sciences.,2020-04-03 09:41:19,34,44,58,False,2020-08-06 15:48:15,The terrible theory surrounding #5G and #COVID19 discussed on Ep.3 - listen as to why this theory is so far from th… https://t.co/BmErN9KEYo,['5G'",NA,NA,NA,NA,NA,"","","",NA
"1163","Irish Business Network Germany","DE","Connecting businesses & people by organising networking events in Berlin, Düsseldorf, Munich, Frankfurt am Main & Stuttgart. Tweets by @DrPatridge #IBNGermany","2014-02-07 16:27:52",508,743,1261,FALSE,2020-08-06,"","","",NA
"1164","Progressive Alliance","DE","Global network of progressive political parties and organisations - Freedom, Justice, Solidarity","2013-07-22 12:47:25",1418,471,1151,FALSE,2020-08-06,"","","",NA
"1165","alex.","DE","| minimalphotographs® | 

































photography, music and book lover.","2020-03-25 18:49:23",331,276,3243,FALSE,2020-08-06,"wearing a mask and keeping the distance, aren't these things still matter during the pandemic?!?!? 
#COVID19 #Pandemie #coronavirus","['COVID19', 'Pandemie', 'coronavirus']","Twitter for Android",FALSE
"1166","Dr. Wolfgang H Thome","DE","Publisher of ATCNews, Africa's largest publication of its kind and otherwise flying through life inverted.","2010-04-20 06:38:31",11758,810,45551,FALSE,2020-08-06,"","","",NA
"1167","Think free","DE","If you want to understand the universe, think in categories like energy, frequency and vibration!  Nikola Tesla  1856-1943","2017-12-26 21:59:00",10462,6090,17594,FALSE,2020-08-06,"They were infected with Covid-19, tested positive, but had no significant symptoms. Once you're cured, you'll be hi… https://t.co/znk8sIcOcC","","Twitter for Android",FALSE
"1168","4strat GmbH","DE","We simply provide great #foresightconsulting combined with #tool support and data. #foresight #strategicforesight 

Imprint: https://t.co/EdZ7nf8t2d","2017-01-31 18:32:42",562,291,1156,FALSE,2020-08-06,"","","",NA
"1169","Black Panther Party","DE","Keeping the legacy alive and the facts intact. Remember what justice means.","2009-12-06 11:28:40",2355,6,35,FALSE,2020-08-06,"SouthBound: Eddie Glaude On James Baldwin's Clear-Eyed Vision Of Race In The South -- And America… https://t.co/R33vxzmoFZ","","Hootsuite Inc.",FALSE
"1170","Dr. Wolfgang H Thome","DE","Publisher of ATCNews, Africa's largest publication of its kind and otherwise flying through life inverted.","2010-04-20 06:38:31",11758,810,45551,FALSE,2020-08-06,"#COVID19 Update at 3 pm GMT / 6 pm EAT Part 6 of 6
#Comoros(388)
#Mauritius(344)
#Eritrea(282)
#Seychelles(126)… https://t.co/OMs0KTqP0n","['COVID19', 'Comoros', 'Mauritius', 'Eritrea', 'Seychelles']","Twitter Web App",FALSE
"1171","Dr. Wolfgang H Thome","DE","Publisher of ATCNews, Africa's largest publication of its kind and otherwise flying through life inverted.","2010-04-20 06:38:31",11758,810,45551,FALSE,2020-08-06,"#COVID19 Update at 3 pm GMT / 6 pm EAT Part 5 of 6
#Uganda(1223)
#BurkinaFaso(1158)
#Niger(1152)
#Togo(1001)
#Chad(… https://t.co/o3HhIO4v5X","['COVID19', 'Uganda', 'BurkinaFaso', 'Niger', 'Togo', 'Chad']","Twitter Web App",FALSE
"1172","Dr. Wolfgang H Thome","DE","Publisher of ATCNews, Africa's largest publication of its kind and otherwise flying through life inverted.","2010-04-20 06:38:31",11758,810,45551,FALSE,2020-08-06,"#COVID19 Update at 3pm GMT/6pm EAT Part 4 of 6
#Congo(3546)
#Somalia(3227)
#eSwatini(2909)
#CaboVerde(2689)
#Mali(2… https://t.co/GDR2ub79IE","['COVID19', 'Congo', 'Somalia', 'eSwatini', 'CaboVerde', 'Mali']","Twitter Web App",FALSE
"1173","Dr. Wolfgang H Thome","DE","Publisher of ATCNews, Africa's largest publication of its kind and otherwise flying through life inverted.","2010-04-20 06:38:31",11758,810,45551,FALSE,2020-08-06,"#COVID19 Update at 3 pm GMT/6 pm EAT Part 3 of 6
#IvoryCoast(16349)
#Madagascar(12526)
#Sudan(11780)
#Senegal(10715… https://t.co/drgOSvDblF","['COVID19', 'IvoryCoast', 'Madagascar', 'Sudan', 'Senegal']","Twitter Web App",FALSE
"1174","Dr. Wolfgang H Thome","DE","Publisher of ATCNews, Africa's largest publication of its kind and otherwise flying through life inverted.","2010-04-20 06:38:31",11758,810,45551,FALSE,2020-08-06,"","","",NA
